date,temp_mean,temp_max,temp_min,humid_mean,rain_sum,wind_mean,vpd_mean,vpd_max,lux_sum,night_temp_min,gdd,hot_hours,vpd_stress_hours,cool_night
2026-04-17,29.630666666666666,35.38833333333333,24.77833333333333,70.04222222222222,0.0,2.8029166666666665,1.3398454958333332,2.353008833333333,804.7633333333333,24.77833333333333,20.08333333333333,3,7,0
2026-04-18,29.188,36.285,23.53333333333333,69.7645,0.0,1.98825,1.353067422222222,2.5967161666666665,819.7216666666667,23.53333333333333,19.909166666666664,3,8,0
2026-04-19,29.543125,35.17166666666667,24.495,69.52229166666667,0.0,2.8119444444444444,1.37007525,2.546710833333333,767.2033333333333,24.495,19.833333333333336,2,7,0
2026-04-20,27.861895833333335,34.005,24.80333333333333,74.1293888888889,0.6000000000000001,1.3535555555555556,1.0194534333333334,2.0223055,480.796,24.80333333333333,19.40416666666667,0,1,0
2026-04-21,28.8335,34.70333333333333,24.708,72.83534722222223,0.0,2.1178055555555555,1.167601063888889,2.2054276666666666,755.078,24.708,19.705666666666666,0,4,0
2026-04-22,29.777083333333334,34.666666666666664,25.683333333333334,71.265,0.0,3.0418055555555554,1.2745148819444443,2.1167160000000003,710.7616666666667,25.683333333333334,20.174999999999997,0,2,0
2026-04-23,29.43958333333333,33.135,26.093333333333334,72.34449652777778,0.6000000000000001,3.543958333333333,1.1766932847222222,1.7934461666666666,637.095,26.093333333333334,19.614166666666666,0,0,0
2026-04-24,29.562944444444444,36.330000000000005,24.705,70.33220833333333,0.0,2.6993333333333336,1.3307489361111111,2.4997666666666665,764.7303333333333,24.705,20.517500000000002,2,7,0
2026-04-25,29.599652777777777,37.42333333333334,24.488333333333333,71.87930555555556,0.0,1.7755555555555553,1.2905719930555557,2.8984648333333336,774.4066666666668,24.488333333333333,20.955833333333338,5,6,0
2026-04-26,29.506180555555556,36.11833333333333,25.501666666666665,72.76102777777778,0.0,1.7266805555555556,1.2021524680555555,2.492316,679.1233333333333,25.501666666666665,20.81,1,3,0
2026-04-27,29.547875,36.1825,25.2575,71.55836805555556,0.0,2.1819583333333337,1.2666686118055555,2.53485375,672.085,25.36,20.72,2,3,0
2026-04-28,29.339854166666665,34.526,25.17,71.34725,0.0,2.1570208333333336,1.2512418194444443,2.222767,651.2601666666667,25.17,19.848000000000003,0,3,0
2026-04-29,29.426402777777778,35.646,24.5875,70.75397916666667,0.0,2.0538333333333334,1.2961231013888888,2.4006540000000003,643.6485,24.5875,20.11675,2,4,0
2026-04-30,27.951623015873015,38.60333333333333,23.926666666666662,73.7927619047619,0.8,0.8605853174603175,1.1230160898809525,3.044127833333333,550.5557142857143,24.481666666666666,21.264999999999997,4,5,0
2026-05-01,28.34328373015873,35.47666666666667,24.07166666666667,73.03357804232805,2.2,1.5871792328042327,1.1245159398148148,2.298998833333333,565.5072222222223,24.07166666666667,19.774166666666666,2,2,0
2026-05-02,29.381479166666665,35.44833333333333,24.605,71.74348611111111,0.0,2.2005208333333335,1.2397079895833334,2.2378158333333333,723.5341666666667,24.605,20.026666666666664,2,4,0
2026-05-03,28.668645833333333,34.87,25.05666666666667,73.36878472222223,0.6000000000000001,2.0564930555555554,1.1416502065972223,2.134249333333333,785.5762500000001,25.05666666666667,19.96333333333333,0,6,0
2026-05-04,28.113131944444444,36.54,24.20625,74.33697371031747,2.0,0.5929345238095237,1.0462020943948411,2.443068833333333,489.4443333333333,24.20625,20.373125,2,2,0
2026-05-05,28.304134920634922,35.03,24.30666666666667,73.65507936507937,0.4,1.0079484126984128,1.0776010634920634,2.0997505,585.4850952380953,24.30666666666667,19.668333333333337,1,2,0
2026-05-06,29.19541666666667,38.45,25.565,73.30340277777778,0.0,0.8303472222222222,1.1875141319444444,2.970011166666667,591.0183333333333,25.565,22.0075,4,4,0
2026-05-07,27.12838888888889,35.71,24.75,76.4253134920635,1.4,0.7071527777777779,0.8916635930555555,2.180898833333333,400.6954761904762,24.75,20.23,1,2,0
2026-05-08,27.06596626984127,34.60166666666667,24.99833333333333,75.80963293650794,0.4,0.5334424603174602,0.8974562400793652,1.9115456666666668,398.0674285714286,24.99833333333333,19.799999999999997,0,0,0
2026-05-09,29.488444444444443,37.795,24.29833333333333,71.12661111111112,0.0,1.2170833333333333,1.3192436708333333,2.850425833333333,689.985,24.29833333333333,21.046666666666667,4,5,0
2026-05-10,28.462858796296292,37.445,24.566666666666663,73.28149305555556,3.6,1.2913252314814816,1.134803898148148,2.708822,600.7008333333333,24.566666666666663,21.00583333333333,4,4,0
2026-05-11,28.93406746031746,37.11833333333333,24.12333333333333,72.07035714285715,0.4,1.6008531746031747,1.2378742172619048,2.8129988333333333,805.1216666666667,24.12333333333333,20.62083333333333,4,5,0
2026-05-12,27.055575396825393,30.46666666666667,25.10833333333333,76.97313492063492,0.6000000000000001,0.478968253968254,0.8277278601190475,1.163584333333333,362.41190476190474,25.10833333333333,17.7875,0,0,0
